OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4017301,8/25/2014 23:01,3/24/2015 11:04,3/23/2015 12:44,7575 Iron Mountain Blvd.,Stagecoach,Nevada,32,89429,-119.451205,39.337718,Iron Mountain Nursery & Farm__On-Farm Farmers Market,https://www.imnandf.com,https://www.facebook.com/ironmountainnurseryandfarm,,01/01/2015 to 12/31/2015,Sat: 10:00 AM - 3:00 PM;Sun: 11:00 AM - 3:00 PM;,Summer hours: Wed-Sunday 9AM - 5PM for nursery hours.  March 15 to October 15,Bedding plants; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; House Plants- We are the only houseplant nursery in Nevada;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,1
4015776,,7/27/2014 0:50,7/27/2014 0:50,2060 Bladwin Road,Lapeer,Michigan,26,48446,-83.340607,42.997927,Ives Organics,,www.Facebook.com/IvesOrganics ,,05/30/2014 to 09/30/2014,Sun: 9:00 AM - 5:00 PM;,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4022375,11/23/2018 16:19,11/23/2018 16:25,11/23/2018 16:25,8354 DUSTMAN RD,WORDEN,Illinois,17,62097,-89.881669,38.960479,J N' J Cattle Co.,,www.facebook.com/jnjcattle,,01/01/2018 to 12/31/2018,,By appointment;Please message or call to place an order or setup an appointment,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4015759,,7/27/2014 8:42,7/27/2014 8:42,1219 Saint Michael Rd,Southside,Tennessee,47,37171,-87.32,36.317353,J&J Century Farm,jandjcenturyfarm.com,https://www.facebook.com/pages/JJ-Century-Farm/119301329270,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;Sun: 1:00 PM - 5:00 PM;,,Eggs; Fish and/or seafood; Herbs; Fresh fruits; Fresh vegetables; Prepared foods;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo;  Other:  playground, weddings;",1,1,0,1,1,0,0,1,1,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
4017384,9/3/2014 13:03,9/3/2014 13:18,9/3/2014 13:18,,Espanola,New Mexico,35,,-106.065805,36.003598,J&L Gardens,http://www.jandlgardens.com,www.facebook.com/pages/J-L-Gardens/253306811388712,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Sun: 8:00 AM - 5:00 PM;,Please give us a call beforehand.  We may be out in the field.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other: seed production;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4017368,9/1/2014 20:11,3/25/2015 8:41,3/25/2015 8:41,7971 Vallance Rd.,LeRoy,New York,36,14482,-77.960827,43.034078,J&W Farm,,,,07/05/2014 to 10/10/2014,Mon: 6:00 AM - 8:00 PM;Tue: 6:00 AM - 8:00 PM;Wed: 6:00 AM - 8:00 PM;Thu: 6:00 AM - 8:00 PM;Fri: 6:00 AM - 8:00 PM;Sat: 6:00 AM - 8:00 PM;Sun: 6:00 AM - 8:00 AM;,,Cut flowers; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4015722,,7/26/2014 18:10,7/26/2014 18:10,10373 N 300 E,North Manchester,Indiana,18,46962,-85.73885,40.977922,J.L. Hawkins Family Farm L.P.,www.hawkinsfamilyfarm.com,https://www.facebook.com/hawkinsfamilyfarm,https://www.twitter.com/hawkinsfarm,01/01/2014 to 12/31/2014,,,Eggs; Honey; Maple products; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0, Other: Locally-sourced brick oven pizza most summer Friday evenings;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4022285,5/9/2017 12:04,5/9/2017 12:10,5/9/2017 12:10,2196 Jacoby Road,Copley,Ohio,39,44321,-81.532148,41.1259834,Jacobs Heritage Farm,www.JacobsHeritageFarm.com,facebook.com/jacobsheritagefarm,,01/01/2017 to 12/31/2017,Mon: 9:00 AM - 9:00 PM;Tue: 9:00 AM - 9:00 PM;Wed: 9:00 AM - 9:00 PM;Thu: 9:00 AM - 9:00 PM;Fri: 9:00 AM - 9:00 PM;Sat: 9:00 AM - 9:00 PM;Sun: 9:00 AM - 9:00 PM;,By appointment;,"Bedding plants; Cut flowers; Eggs; Herbs; Honey; Poultry products; Prepared foods; Soap; Wild harvested forest products; Mangalitsa Pork, Christmas Goose, Turkey;",,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,Hay rides; ,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,1,1,1,0
4015233,,6/20/2015 14:19,6/20/2015 14:19,1822 County Road 29,Lake Shore,Minnesota,27,56468,-94.3783467,46.5291316,Jake and Scout's Berry Farm,www.jakeandscoutsberryfarm.com,www.facebook.com/jakeandscoutsberryfarm,,07/01/2015 to 08/01/2015,,Farm open based on availability of Berries and Cut Flowers.  Please check web site or Facebook for times.,Cut flowers; Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
4000920,,8/13/2014 12:28,8/13/2014 12:28,270 Wilpen Rd,Ligonier,Pennsylvania,42,15658,-79.203738,40.275947,Jamboree Farm,http://jamboreefarm.blogspot.com/,https://www.facebook.com/jamboreefarm,https://twitter.com/JamboreeFarm,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 3:00 PM - 5:00 PM;,"Customers are welcome to visit our farm during reasonable hours.  A call ahead is appreciated, but not required.",Canned or preserved food; Eggs; Herbs; Fresh fruits; Fresh vegetables; Juices; Poultry products; Non-poultry meat; Wild harvested forest products;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; Pumpkin shooting; Hay rides; Pony rides; ,0,1,0,1,0,1,1,1,0,0,1,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,0,0,0
4014302,,8/26/2014 5:41,,410 Skyline Trail,Chester,Massachusetts,25,1011,-72.934729,42.29833,Jamesons High Meadow Farm,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4003698,,8/14/2014 12:41,8/14/2014 12:41,16539 183rd Street,Little Falls,Minnesota,27,56345,-94.311759,46.0265527,Januschka's Farm Fresh Meat,,,,01/01/2014 to 12/31/2014,,We are open by appointment only,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Hay rides; ,1,1,0,1,0,0,0,1,0,0,0,,0,0,0,0,1,1,1,0,0
4000918,,7/28/2014 9:41,7/28/2014 9:41,2091 State Route 321,Sardinia ,Ohio,39,45171,-83.79221,39.062666,Jaybird Farms,www.jaybirdfarms.com,https://www.facebook.com/JaybirdFarms,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4016732,,7/27/2014 0:10,7/27/2014 0:10,18265 SE Neck Road,Dayton,Oregon,41,97114,-123.050342,45.23125,Jeff and Jen's U-Pick,goddik@frontier.com,,,,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 8:00 AM - 8:00 PM;,Open from Memorial Day Weekend to August 15.   8 am - 8 pm daily,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; ,1,0,1,0,0,1,1,0,0
4017599,2/2/2015 19:46,2/2/2015 19:59,2/2/2015 19:59,7033 Ed Sears Rd,Dickerson,Maryland,24,20842,-77.418607,39.260721,Jehovah Jireh Farm,www.Jehovahjirehfarm.com,,,01/01/2015 to 12/31/2015,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;,,Eggs; Honey; Pet food; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017506,10/8/2014 18:12,4/24/2015 12:21,4/24/2015 12:21,7093  County Road 61,Divide,Colorado,8,80814,-105.169881,38.84783,"Jenkins Farm, L.L.C.",,,,07/01/2015 to 09/30/2015,Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,"Eggs; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; We can't afford official ""Organic"" certification, but everthing is grown organically.;",,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017563,11/29/2014 13:10,11/29/2014 13:31,11/29/2014 13:31,69 Beach Hill Road,New Ashford,Massachusetts,25,1237,-73.2488101,42.6140437,Jennings Brook Farm,,maureen jennings,,3/1/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,"During the maple sugar season we will be open when we are boiling, feel free to call to see if we are boiling that day.",Bedding plants; Crafts and/or woodworking items; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products;,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017249,8/23/2014 7:27,8/23/2014 7:32,8/23/2014 7:32,58 Weston Hill Road,Mont Vernon,New Hampshire,33,3057,-71.6636035,42.9106738,Jennings Family Farm,,https://www.facebook.com/pages/Jennings-Family-Farm/207505105929625,,05/01/2014 to 12/28/2014,,,Dairy products;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017808,7/13/2016 21:26,7/13/2016 21:57,7/13/2016 21:57,603 White Cemetery Road,Pine Mountain ,Georgia,13,31822,-84.964898,32.852859,Jenny Jack Sun Farm,www.jennyjackfarm.com,,,04/06/2016 to 12/21/2016,Wed: 9:00 AM - 12:00 PM;,Open Wednesdays 9 a.m. till Noon.,Baked goods; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,1
4017162,8/6/2014 18:42,8/6/2014 18:52,8/6/2014 18:52,West 16th ST & Normal Ave.,Chico,California,6,95928,-121.830397,39.717817,Jesus Center Community Farm,,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 11:30 AM;Tue: 8:00 AM - 11:30 AM;Wed: 8:00 AM - 11:30 AM;Thu: 8:00 AM - 11:30 AM;,,Cut flowers; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,0,0,0
4015707,,5/13/2015 9:35,5/13/2015 9:35,181 Blue Ridge Boulevard,Roanoke,Virginia,51,24012,-79.864281,37.331027,Jeter Farm Fall Festival and Country Store,www.jeterfarm.com,https://www.facebook.com/pages/Jeter-Farm/138337886208034,https://twitter.com/JeterFarm,09/26/2015 to 10/31/2015,Fri: 3:00 PM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 12:00 PM - 6:00 PM;,School groups by reservation Monday-Friday.,Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Fresh vegetables; Juices; Nuts; Prepared foods;,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; ",1,1,1,1,1,0,0,1,1,1,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,0,1,0
4003644,,10/4/2014 13:22,10/4/2014 13:22,2428 Texas Prairie Rd,Bates City,Missouri,29,64011,-94.066232,39.025235,John & Linda Fruit and Berry Farm,,,,04/01/2014 to 11/01/2014,Mon: 7:00 AM - 7:00 PM;Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 7:00 AM - 7:00 PM;Sun: 7:00 AM - 7:00 PM;,,Cut flowers; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4017185,8/13/2014 19:00,9/23/2014 15:00,,10499 Lakeshore Drive,Rutledge ,Tennessee,47,,-83.440651,36.238946,John Mixon Farms,,https://www.facebook.com/JohnMixonFarms,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4015404,,7/30/2014 17:46,7/30/2014 17:46,2547 Dry Ponds Rd,Granite Falls,North Carolina,37,28630,-81.493406,35.799054,Johnny Wilson Farm LLC,johnnywilsonfarm.com,https://www.facebook.com/pages/Johnny-Wilson-farm/205491109522790,,01/01/2014 to 12/31/2014,,,Eggs; Honey;,01/01/2014 to 12/31/2014,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Hay rides; Corn maze; Petting zoo; ,1,1,0,0,0,0,0,1,1,1,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,0,0
4017182,8/13/2014 12:25,8/13/2014 13:01,8/13/2014 13:01,1452 220th Street,Gilmore City,Iowa,19,50541,-94.3539248,42.7321788,JoKir's Wild Black Angus Beef,www.jokirswild.com,,,01/01/2014 to 12/31/2014,Tue: 3:00 PM - 6:00 PM;Wed: 3:00 PM - 6:00 PM;Thu: 3:00 PM - 6:00 PM;Fri: 3:00 PM - 6:00 PM;Sat: 10:00 AM - 12:00 PM;,Open any time by chance or appointment. If we're home ~ we're open!,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Celebrations/ corporate events; Farm meals (lunches, dinners, etc.); Family/ youth activities;   Other: 7th Annual FARM FAIR the first Saturday in August; 10am-2pm. 25-35 Guest Vendors, beef specials, lunch served by the local 4-H group 11-1.;",1,0,1,1,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,1
4017286,8/25/2014 16:07,8/25/2014 17:11,8/25/2014 17:11,5550 County Road 1820,West Plains,Missouri,29,65775,-91.861553,36.8335309,Jolliff Farm,http://jollifffarm.wordpress.com/,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 5:00 PM;,"Wed. and Sat. 7:30 to 14:00, we also have stand at the West Plains Farmers' Market.  Wed. and Sat. afternoons, we make deliveries in the West Plains area.",Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4015441,,7/31/2014 13:45,7/31/2014 13:45,11351 County Road 203,Plantersville,Texas,48,77363,-95.821647,30.325124,Jollisant Farms Strawberry & Vegetable Garden,www.Jollisantfarms.com,https://www.facebook.com/jollisantfarm,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Eggs; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; Pony rides; ,1,1,0,0,1,0,0,1,1,1,1,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4000545,,3/26/2015 14:09,,4879 E ST. RD 58,Bloomfield,Indiana,18,47424,-86.9375068,39.0269903,Jones 5 Star Ranch & Country Store,,https://www.facebook.com/pages/Jones-5-Star-Ranch/623618880995653,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4015438,,7/29/2014 9:50,7/29/2014 9:50,2020 Thacker Rd,Granger,Washington,53,98932,-120.189173,46.402865,Jones Farms Fruit and Produce,www.jonesfarmsinc.com,https://www.facebook.com/pages/Jones-Farms-Inc/109622695756736,,07/18/2014 to 10/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;Sun: 8:00 AM - 5:00 PM;,,Fresh fruits; Fresh vegetables; Honey; Nuts;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Corn maze; ,0,0,0,0,0,0,0,0,1,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4017219,8/21/2014 16:46,8/21/2014 17:06,8/21/2014 17:06,17010 West Newberry Road,Newberry,Florida,12,32669,-82.524445,29.654526,Jonesville Persimmons,,,,9/5/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; ,1,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4000902,,8/13/2014 20:00,8/13/2014 20:00,607 Heglar Dr,Colfax,Washington,53,99111,-117.414904,46.857515,Joseph's Grainery,http://www.josephsgrainery.com,https://www.facebook.com/josephsgrainery,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;,"We may be out in the fields, so please call before visiting.  509-397-3670",Dry beans; Grains and/or flour;,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4017371,9/2/2014 10:10,9/2/2014 10:30,9/2/2014 10:30,554 Joy Cabin Run Road,West Union,West Virginia,54,26456,-80.87343,39.226951,JP Family Farms,,,,01/01/2014 to 12/31/2014,,,Fresh fruits; Fresh vegetables; Grains and/or flour;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4015413,,7/28/2014 13:25,7/28/2014 13:25,2190 W Burns Street,Eagle,Idaho,16,83616,-116.380563,43.709238,July Blueberries LLC.,,,,07/01/2014 to 07/31/2014,,,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003030,,8/26/2014 12:24,8/26/2014 12:24,368 Wiley Road,Cedartown,Georgia,13,30125,-85.3019605,33.922364,"Jumping Frog Farm, LLC",www.jumpingfrogfarm.com,Jumping Frog Farm LLC,,01/01/2014 to 12/31/2014,,,Canned or preserved food; Dairy products; Eggs; Fresh vegetables; Honey; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4015408,,7/28/2014 18:00,7/28/2014 18:00,25641 County Road T.9,Brush,Colorado,8,80723,-103.666797,40.275803,Just What Grows Gardens,,,,05/01/2014 to 10/01/2014,,,Herbs; Fresh vegetables; Nursery stock;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017406,9/8/2014 18:58,9/23/2014 14:25,,9000 Campbell Road,Toppenish ,Washington,53,,-120.442258,46.335784,JustLiving Farm,http://www.justlivingfarm.org/,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4014439,,7/27/2014 10:35,7/27/2014 10:35,187 Garren Road,Hendersonville,North Carolina,37,28792,-82.380306,35.397792,Justus Orchard,www.justusorchard.com,https://www.facebook.com/pages/Justus-Orchard/119052544801944,,07/01/2014 to 11/02/2014,Mon: 8:30 AM - 5:30 PM;Tue: 8:30 AM - 5:30 PM;Wed: 8:30 AM - 5:30 PM;Thu: 8:30 AM - 5:30 PM;Fri: 8:30 AM - 5:30 PM;Sat: 8:30 AM - 5:30 PM;Sun: 8:30 AM - 5:30 PM;,,Baked goods; Canned or preserved food; Coffee and/or tea; Cut flowers; Fresh fruits; Fresh vegetables; Honey; Juices; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; Petting zoo; ,0,1,0,0,1,0,0,1,0,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
